,pop_density,flu_shot,covid_shots,bmi_diff
10028,-0.5,0.0,1.0,0.0
13517,0.0,0.0,2.0,-0.0
13259,0.0,0.0,3.0,0.0
16894,0.0,0.0,2.0,-0.0
17219,0.0,0.0,2.0,-0.0
16541,0.0,0.0,2.0,-0.0
15874,-0.0,0.0,2.0,-0.0
15465,-0.0,0.0,2.0,0.0
12531,-0.8,0.0,1.0,-0.0
18550,0.1,0.0,2.0,-0.0
16267,0.0,0.0,2.0,0.0
18581,-0.0,0.0,2.0,-0.0
18251,-0.5,0.0,1.0,0.0
13244,-0.0,1.0,1.0,0.0
18468,-0.6,0.0,1.0,0.0
19853,-0.0,0.0,1.0,-0.0
18235,0.0,0.0,2.0,0.0
18196,-0.0,0.0,2.0,-0.0
15262,-0.0,0.0,1.0,-0.0
13607,0.0,0.0,2.0,0.0
11959,-0.1,0.0,3.0,0.0
18797,-0.0,0.0,2.0,-0.0
11192,-0.7,0.0,2.0,0.0
11440,-0.0,0.0,2.0,0.0
14910,-0.6,0.0,2.0,0.0
19601,-0.8,0.0,2.0,-0.0
15271,0.0,0.0,3.0,-0.0
13327,-0.0,0.0,2.0,0.0
17013,0.0,0.0,2.0,-0.0
14656,0.0,0.0,2.0,0.0
16103,-0.0,0.0,2.0,-0.0
14002,-0.2,0.0,2.0,0.0
12752,-0.0,0.0,2.0,-0.0
10110,-1.2,0.0,3.0,0.0
10394,-0.0,0.0,2.0,-0.0
12427,0.0,0.0,3.0,0.0
12203,-0.0,0.0,2.0,0.0
14936,-0.0,0.0,2.0,0.0
19387,-0.9,0.0,1.0,-0.0
14198,-0.2,0.0,2.0,-0.0
15603,0.0,0.0,2.0,0.0
11865,0.0,1.0,1.0,0.0
19594,-0.0,0.0,2.0,0.0
11289,-0.5,0.0,1.0,-0.0
18721,-0.1,0.0,2.0,-0.0
18449,-0.9,0.0,1.0,0.0
18561,0.0,1.0,1.0,-0.0
17530,-0.9,0.0,1.0,0.0
12363,-0.5,0.0,1.0,0.0
13634,-0.0,0.0,2.0,0.0
13776,-0.0,0.0,2.0,-0.0
19521,-0.0,0.0,3.0,-0.0
18472,-0.7,0.0,2.0,0.0
13044,-0.6,0.0,2.0,-0.0
14395,-0.0,0.0,2.0,-0.0
11975,-0.5,0.0,1.0,0.0
17915,0.0,1.0,1.0,-0.0
14238,-0.1,0.0,2.0,-0.0
12510,-0.0,0.0,2.0,0.0
12749,-1.0,0.0,1.0,0.0
18404,-3.2,0.0,3.0,-0.0
15405,-0.0,0.0,2.0,0.0
13844,-0.6,0.0,1.0,-0.0
17152,0.0,0.0,2.0,-0.0
15032,-0.5,0.0,1.0,0.0
12186,0.0,0.0,3.0,0.0
14433,-0.0,0.0,2.0,-0.0
18842,0.0,0.0,3.0,0.0
