,pop_density,flu_shot,covid_shots,bmi_diff
15653,-0.4,0.0,0.0,-0.0
13370,-0.0,0.0,3.0,-0.0
12309,0.0,0.0,1.0,0.0
17182,-0.0,0.0,1.0,-0.0
15845,-0.0,0.0,2.0,-0.0
15734,-0.5,0.0,1.0,0.0
16740,-0.0,0.0,2.0,0.0
19084,-0.0,0.0,2.0,-0.0
19825,-0.7,0.0,0.0,0.3
11869,-0.4,0.0,0.0,-0.0
17931,-0.3,0.0,1.0,-0.1
19157,-0.0,0.0,1.0,-0.0
10529,0.0,0.0,2.0,-0.0
11353,-0.6,0.0,0.0,-0.0
16009,-0.0,0.0,1.0,-0.0
13129,0.0,0.0,1.0,-0.0
10932,-0.9,0.0,1.0,0.1
11350,-0.2,0.0,0.0,-0.0
16966,-0.7,0.0,1.0,-0.1
19116,-0.4,0.0,1.0,-0.1
19352,-0.9,0.0,0.0,0.1
17443,0.0,0.0,1.0,-0.0
14832,-0.2,0.0,1.0,0.0
13472,-0.0,0.0,0.0,0.0
10491,0.0,0.0,1.0,-0.0
13312,-0.1,0.0,0.0,0.0
10085,0.0,0.0,1.0,0.0
11694,-0.0,0.0,0.0,-0.3
16870,-0.0,0.0,1.0,-0.0
14314,-0.6,0.0,0.0,0.1
10540,0.0,0.0,1.0,-0.0
13770,-0.4,0.0,1.0,0.0
18571,-0.6,0.0,0.0,0.0
16551,-0.0,0.0,1.0,0.0
16879,-0.4,0.0,0.0,0.1
13443,-0.2,0.0,1.0,-0.0
19902,-0.7,0.0,0.0,0.1
19422,-0.1,0.0,0.0,0.0
11246,-0.6,0.0,2.0,0.0
15821,-0.6,0.0,0.0,0.1
18744,-0.7,0.0,0.0,-0.0
12340,0.0,0.0,1.0,0.0
16266,-0.5,0.0,0.0,-0.1
15188,0.0,0.0,1.0,-0.0
13208,-0.0,0.0,1.0,0.0
12275,-0.0,0.0,2.0,-0.0
14740,-0.0,0.0,3.0,0.0
15971,-0.0,0.0,1.0,-0.0
14487,-0.7,0.0,0.0,-0.0
12162,0.0,0.0,1.0,0.0
11645,-0.0,0.0,0.0,-0.0
16166,-0.2,0.0,1.0,-0.0
16202,-0.0,0.0,0.0,-0.0
14412,-0.5,0.0,0.0,0.0
10483,-0.3,0.0,2.0,-0.0
10895,0.1,0.0,0.0,-0.0
11878,-0.0,0.0,1.0,-0.0
14727,-0.3,0.0,0.0,-0.0
10558,-0.0,0.0,2.0,0.0
13124,-0.0,0.0,2.0,-0.0
14651,-0.0,0.0,1.0,0.0
14753,0.0,0.0,0.0,-0.0
13566,0.0,0.0,2.0,-0.0
16817,-0.6,0.0,0.0,-0.0
11785,-0.3,0.0,0.0,0.1
11156,-0.0,0.0,1.0,0.0
12788,-0.0,0.0,0.0,0.1
13919,-0.9,0.0,0.0,0.0
12078,-0.3,0.0,0.0,0.0
19119,-0.1,0.0,1.0,0.0
16361,-0.7,0.0,0.0,0.0
